,1.05,1.1,1.15,1.2,1.25,1.3,1.35,1.4,1.45,1.5,1.55,1.6,1.65,1.7,1.75,1.8,1.85,1.9,1.95,2.0,2.05,2.1,2.15,2.2,2.25,2.3,2.35,2.4,2.45,2.5,2.55,2.6,2.65,2.7,2.75,2.8,2.85,2.9,2.95,3.0,3.05,3.1,3.15,3.2,3.25,3.3,3.35,3.4,3.45,3.5,3.55,3.6,3.65,3.7,3.75,3.8,3.85,3.9,3.95,4.0
0.5,100,45,42,52,24,31,25,13,13,14,9,16,79,14,22,29,46,14,13,14,66,100,67,100,10,9,9,45,16,15,100,14,44,12,44,100,38,39,41,16,16,18,17,68,28,11,43,22,100,13,30,36,28,25,32,100,16,27,19,22
0.55,100,100,43,100,100,25,23,51,12,18,75,11,17,100,11,9,100,100,100,22,13,13,16,14,9,35,27,10,51,19,10,10,100,32,10,50,21,20,24,20,100,21,17,100,16,17,100,17,15,10,26,37,20,55,56,17,18,34,100,45
0.6,100,38,37,100,100,15,29,40,18,18,19,27,17,15,27,8,14,11,13,100,23,14,21,12,45,12,9,14,15,21,100,14,18,12,18,22,22,16,16,11,51,24,14,21,10,13,15,54,52,63,14,13,80,30,24,86,35,17,56,92
0.65,100,57,49,51,100,20,21,17,18,23,14,26,11,15,13,21,17,15,26,10,70,23,58,37,12,23,30,10,33,17,30,14,39,43,16,13,21,11,100,16,9,46,11,13,11,15,68,23,63,100,24,13,15,100,100,20,40,17,13,31
0.7,72,77,41,20,100,21,24,15,73,21,31,50,33,19,15,16,10,12,16,14,18,14,8,10,7,14,14,18,11,9,10,8,100,19,18,15,10,8,17,14,12,23,14,15,94,16,100,19,25,30,11,19,20,100,100,20,32,37,19,100
0.75,57,100,38,26,22,21,49,17,16,23,18,23,33,21,15,27,10,10,16,14,9,16,22,19,25,10,15,13,9,16,20,10,8,10,10,42,15,47,14,26,32,8,22,13,59,22,14,13,14,11,56,100,28,15,17,11,92,57,21,24
0.8,79,53,46,25,25,31,20,14,13,22,15,11,20,19,16,12,12,9,13,16,9,22,10,10,9,13,18,9,15,12,33,16,13,18,26,20,16,11,100,16,22,11,8,14,12,20,100,26,23,13,20,21,21,23,25,19,19,18,70,21
0.85,100,100,32,26,18,15,16,22,14,23,13,11,14,13,100,15,9,14,9,100,15,8,11,12,13,9,13,12,16,14,11,11,9,9,12,11,13,20,15,15,14,9,9,11,14,21,12,16,38,16,21,16,13,29,12,32,100,100,26,11
0.9,100,25,37,33,20,15,69,19,8,28,28,13,14,28,15,21,15,9,16,78,12,12,17,17,12,19,11,11,18,10,11,8,10,22,11,15,24,21,13,21,13,12,13,100,13,17,20,25,17,24,12,22,32,14,48,15,18,25,16,17
0.95,80,81,35,27,21,20,44,12,14,15,22,15,10,10,14,11,10,14,12,24,14,14,89,14,11,13,12,14,7,9,15,15,22,14,11,10,73,12,100,10,15,25,12,40,15,15,12,13,17,59,21,16,19,10,11,16,48,30,15,15
1.0,90,42,31,24,26,12,16,22,20,12,10,9,13,16,25,14,11,22,20,13,17,9,11,10,13,13,17,9,10,10,12,7,9,12,19,10,10,9,13,16,15,13,19,22,13,39,9,15,11,17,29,9,20,23,21,12,16,15,21,18
1.05,91,52,37,29,18,21,20,17,8,11,15,9,11,8,15,11,13,12,7,11,11,13,16,11,11,13,15,15,12,12,8,11,10,13,13,11,16,23,7,13,10,10,10,23,11,14,14,42,16,20,15,21,17,24,11,11,35,17,16,14
1.1,75,45,27,22,20,27,18,17,11,28,20,17,10,15,13,10,9,27,14,15,15,9,18,16,32,12,26,9,15,8,43,22,14,23,12,14,15,100,17,11,14,18,29,12,13,13,16,16,17,11,25,15,15,13,18,24,13,11,16,18
1.15,77,45,47,20,21,14,22,18,11,21,12,10,13,8,13,9,10,12,13,12,8,10,13,18,13,9,13,22,9,14,13,60,14,10,9,13,14,11,17,23,16,13,14,28,12,13,12,37,10,100,17,14,11,24,34,14,14,29,17,22
1.2,75,49,25,32,21,23,15,12,13,14,21,11,14,11,8,7,9,10,17,8,24,10,12,12,10,12,12,18,13,8,12,9,12,13,13,17,13,11,14,14,13,8,12,13,24,18,17,14,20,18,14,7,12,14,18,12,11,12,16,17
1.25,91,27,28,23,35,18,18,22,11,12,17,10,14,14,10,11,11,14,8,14,10,10,15,11,10,11,7,8,8,8,14,12,13,10,18,17,13,22,8,11,11,18,11,10,17,16,12,9,12,16,16,8,23,10,44,13,14,13,17,13
1.3,77,41,24,22,25,13,17,23,11,23,12,16,14,10,11,11,12,11,13,11,10,11,11,10,15,9,10,15,11,17,9,10,14,12,13,10,13,18,11,10,21,12,11,8,10,9,13,16,36,18,17,16,14,15,22,15,12,21,17,11
1.35,100,30,27,27,22,20,13,13,10,15,11,14,12,12,10,8,15,12,11,10,13,13,8,100,14,9,6,13,10,9,11,11,9,11,16,14,11,11,10,9,14,11,9,11,16,13,16,17,13,14,14,17,9,12,11,12,19,18,13,19
1.4,74,45,30,28,22,18,14,14,20,16,10,18,23,10,10,17,9,10,20,10,9,14,11,12,11,10,18,17,11,14,8,9,11,7,12,10,9,7,23,11,10,12,8,11,13,17,19,18,14,19,16,12,13,14,18,20,21,50,9,17
1.45,72,54,28,21,23,21,16,15,12,13,9,12,13,10,12,10,10,12,9,8,13,13,17,10,18,7,12,22,13,8,12,10,8,10,10,12,11,20,8,9,14,19,11,10,12,8,9,17,12,16,11,12,12,13,14,35,11,19,17,19
1.5,67,43,27,31,21,16,18,15,23,14,14,14,11,10,10,14,13,10,10,9,10,8,11,8,13,9,9,8,9,13,9,13,10,10,7,9,11,11,10,12,14,22,12,10,11,9,11,14,12,13,22,15,11,12,10,11,20,14,13,16
1.55,71,35,25,16,21,18,17,17,11,13,14,11,11,10,15,12,11,8,12,10,9,9,9,16,10,13,11,8,10,13,14,10,11,11,10,10,10,8,15,15,27,8,13,15,16,13,16,16,14,27,16,11,16,17,13,14,18,87,20,9
1.6,86,45,32,20,17,23,17,13,12,11,11,12,9,13,12,12,6,13,8,10,8,9,7,12,16,25,9,9,7,11,9,9,9,10,11,11,23,10,13,9,12,10,12,12,14,14,12,15,19,13,16,9,10,19,20,12,14,15,13,21
