,1.05,1.1,1.15,1.2,1.25,1.3,1.35,1.4,1.45,1.5,1.55,1.6,1.65,1.7,1.75,1.8,1.85,1.9,1.95,2.0,2.05,2.1,2.15,2.2,2.25,2.3,2.35,2.4,2.45,2.5,2.55,2.6,2.65,2.7,2.75,2.8,2.85,2.9,2.95,3.0,3.05,3.1,3.15,3.2,3.25,3.3,3.35,3.4,3.45,3.5,3.55,3.6,3.65,3.7,3.75,3.8,3.85,3.9,3.95,4.0
0.5,94,64,25,38,29,100,100,100,100,19,12,20,15,16,100,100,19,35,16,18,19,100,83,24,16,16,22,100,11,19,20,16,17,31,14,100,100,100,56,20,100,18,24,57,100,15,45,98,100,28,24,16,24,33,15,34,33,52,31,68
0.55,100,94,100,59,53,23,38,24,12,34,15,10,16,17,100,34,25,12,12,25,100,69,12,10,9,26,19,15,13,22,89,10,21,22,32,98,100,24,21,18,15,100,42,39,100,18,13,51,10,100,11,34,90,100,15,35,45,44,18,100
0.6,100,68,45,100,19,26,24,17,22,11,25,12,18,25,16,11,10,13,23,44,50,25,10,32,12,15,10,10,20,25,15,21,11,14,36,14,13,10,39,100,17,17,15,31,35,22,24,14,22,31,17,42,12,11,31,22,13,44,35,30
0.65,100,64,51,44,34,34,37,12,35,17,25,12,12,100,40,100,22,26,10,19,16,18,18,21,12,17,19,21,21,100,14,16,9,19,10,100,17,13,100,28,92,15,15,18,11,23,23,14,11,55,25,23,70,100,100,13,26,16,63,100
0.7,100,57,39,33,26,16,17,13,12,26,15,17,18,19,14,18,10,11,15,17,14,12,11,9,24,18,12,8,42,15,23,11,43,14,16,16,13,8,17,33,19,17,11,17,14,100,16,27,20,100,16,11,18,35,24,15,17,16,100,100
0.75,78,37,54,21,18,40,19,16,17,19,12,14,18,23,12,10,11,19,18,8,37,10,21,13,13,9,15,100,68,100,27,14,11,16,16,8,11,10,21,11,15,18,18,93,29,100,100,12,14,11,66,100,23,19,14,20,53,19,100,15
0.8,73,39,30,26,16,15,23,25,14,14,14,13,16,14,14,15,12,100,15,40,25,73,9,15,34,14,17,10,100,20,21,14,11,18,13,9,13,100,19,11,19,15,35,20,21,15,12,14,16,21,14,15,35,21,14,12,20,54,19,25
0.85,87,39,38,24,42,100,19,14,30,19,18,15,23,24,14,21,11,13,32,11,14,24,12,13,10,12,59,21,11,10,15,9,14,19,11,52,17,10,14,9,34,16,16,21,24,22,26,16,15,15,16,14,15,12,9,14,36,19,23,15
0.9,100,57,27,36,18,16,16,100,14,10,11,20,13,13,15,13,11,11,14,14,15,11,12,11,10,12,10,10,17,12,10,12,13,10,9,15,25,10,11,21,17,23,32,13,12,10,49,9,18,14,18,28,12,13,17,10,21,22,19,16
0.95,54,36,32,35,22,18,22,23,26,13,10,13,11,11,15,11,44,10,23,9,100,14,7,17,10,10,13,37,9,11,16,13,9,9,14,10,8,11,16,15,11,10,18,18,15,9,49,15,13,100,13,14,10,13,18,14,24,28,15,23
1.0,100,48,42,38,19,20,13,15,15,13,13,20,30,13,9,12,13,100,39,16,7,11,12,15,14,16,11,8,13,11,11,10,18,11,14,20,13,14,11,9,17,16,11,12,12,10,13,15,14,14,50,16,18,17,18,32,25,56,15,20
1.05,66,42,36,24,23,18,16,20,54,38,13,24,12,11,9,16,15,12,13,12,7,10,12,10,11,14,12,13,23,10,13,13,20,9,8,10,9,13,10,7,14,12,11,15,9,10,17,17,10,15,27,42,16,100,16,14,25,23,10,29
1.1,75,45,25,25,20,22,14,25,46,14,12,23,11,17,9,12,18,9,9,14,11,11,9,10,7,10,7,16,8,10,10,9,6,7,10,18,16,17,10,14,25,37,10,17,16,14,11,12,17,13,14,22,12,16,12,11,12,13,13,14
1.15,97,31,28,29,19,22,12,15,17,14,11,7,8,21,12,11,16,12,15,13,10,10,10,12,9,16,7,11,12,8,13,11,13,15,14,11,10,15,11,19,23,19,14,37,16,12,15,15,13,13,14,16,17,17,19,18,18,20,17,14
1.2,75,44,30,20,31,14,13,19,13,12,13,11,17,13,9,12,21,16,10,12,8,10,10,15,7,7,13,10,17,13,10,12,13,12,8,15,9,15,17,7,14,25,11,53,11,16,13,15,18,12,19,16,22,12,13,17,21,34,9,14
1.25,88,56,29,22,25,12,14,14,27,17,11,16,12,13,11,7,23,14,11,18,13,10,13,13,10,7,10,7,26,8,10,9,13,11,18,17,12,13,11,11,6,16,12,10,25,12,13,16,15,83,10,15,13,16,20,13,30,15,31,15
1.3,61,42,32,14,12,18,13,14,9,16,10,13,16,9,14,9,11,15,10,9,16,17,8,7,11,11,9,7,16,11,19,14,10,10,12,11,13,17,15,12,18,16,28,20,13,31,12,13,31,25,39,10,11,12,28,10,27,20,18,10
1.35,68,38,16,44,13,22,29,13,10,22,8,18,12,12,10,12,8,10,9,13,10,10,13,7,13,8,8,7,10,9,15,10,12,10,10,9,7,10,13,10,11,12,15,10,11,10,12,16,14,12,22,14,18,15,13,16,12,100,20,12
1.4,75,47,28,16,19,19,23,12,11,22,10,16,13,10,13,9,11,10,11,12,13,11,9,7,11,9,9,10,11,15,9,8,14,8,13,17,11,14,15,15,12,9,12,12,11,10,66,21,12,12,19,15,18,12,14,19,12,14,17,19
1.45,100,44,22,19,21,20,16,15,14,12,11,10,14,8,14,16,11,9,11,8,22,11,11,12,9,8,13,21,10,8,10,9,14,14,6,9,15,12,14,16,14,12,12,16,14,11,10,13,9,16,19,18,13,12,13,14,9,12,24,11
1.5,70,44,20,19,21,19,13,13,22,12,16,11,11,11,12,10,10,16,10,10,10,18,13,12,9,9,12,12,11,15,15,11,12,12,10,26,16,12,11,24,11,25,13,13,13,15,14,21,13,14,11,14,17,18,12,15,14,15,14,15
1.55,85,42,29,20,30,19,12,11,13,11,13,11,13,10,9,11,12,12,8,12,8,10,9,9,15,11,12,8,11,12,9,8,11,10,12,8,10,16,8,11,11,18,23,13,12,16,12,15,10,14,17,13,15,12,17,13,17,14,19,14
1.6,100,36,30,24,17,19,14,19,10,15,9,12,10,12,14,13,11,12,11,14,10,12,11,10,10,9,8,8,14,12,14,16,12,9,11,10,12,9,13,11,8,10,15,13,11,10,9,11,13,13,39,14,10,17,27,11,14,22,16,26
1.65,65,43,24,23,17,15,17,15,16,18,11,12,10,10,18,9,13,9,9,14,8,8,9,11,10,11,11,10,8,14,8,13,10,8,8,12,11,12,11,16,10,11,13,14,18,11,11,15,13,9,12,28,21,15,14,32,16,13,14,13
1.7,59,60,28,20,20,17,15,16,21,11,13,13,10,10,16,13,10,8,10,8,8,11,7,16,6,10,8,8,11,15,8,10,11,9,15,30,13,13,10,14,13,17,16,11,11,24,10,8,10,15,10,12,12,17,16,21,12,10,14,11
1.75,84,32,29,35,19,15,17,12,15,12,13,13,10,13,20,10,9,11,13,10,17,7,9,10,11,10,11,14,10,12,10,11,11,14,13,9,12,10,11,12,18,11,19,10,11,11,11,9,14,9,12,11,11,15,13,12,11,12,15,11
1.8,66,27,25,27,17,24,22,16,15,10,13,8,13,15,10,27,11,8,13,12,15,9,11,8,11,9,7,10,14,8,13,10,10,15,11,11,11,9,9,11,12,9,15,11,10,10,14,9,12,15,16,12,12,17,12,13,18,19,13,18
1.85,73,38,36,25,25,14,14,15,13,14,10,11,11,10,11,12,10,10,9,13,14,8,10,10,11,10,11,9,9,9,8,9,9,10,9,9,11,21,10,15,20,12,11,9,12,13,11,13,11,13,11,10,14,13,15,16,11,16,18,16
1.9,72,50,31,16,21,27,15,13,14,12,13,11,11,8,11,9,8,8,11,15,9,11,9,9,10,9,9,8,13,7,12,8,11,10,10,12,10,11,12,10,12,9,10,8,9,17,11,9,11,8,13,12,12,11,16,14,13,12,12,13
1.95,59,42,28,18,18,14,15,11,12,11,13,15,13,8,11,7,6,13,12,11,9,11,6,11,17,9,16,20,10,10,10,9,12,11,7,15,10,12,13,12,13,10,11,10,17,14,20,10,15,13,14,13,17,9,10,17,15,18,15,15
2.0,75,44,26,17,20,13,12,12,13,12,7,11,11,11,11,10,9,10,8,7,9,12,12,12,10,11,10,11,14,9,10,9,10,11,8,11,11,8,11,10,10,10,22,11,9,10,12,11,19,12,16,20,16,14,13,11,11,11,16,14
