,1.05,1.1,1.15,1.2,1.25,1.3,1.35,1.4,1.45,1.5,1.55,1.6,1.65,1.7,1.75,1.8,1.85,1.9,1.95,2.0,2.05,2.1,2.15,2.2,2.25,2.3,2.35,2.4,2.45,2.5,2.55,2.6,2.65,2.7,2.75,2.8,2.85,2.9,2.95,3.0,3.05,3.1,3.15,3.2,3.25,3.3,3.35,3.4,3.45,3.5,3.55,3.6,3.65,3.7,3.75,3.8,3.85,3.9,3.95,4.0
0.05,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
0.1,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
0.15,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
0.2,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
0.25,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
0.3,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
0.35,380,1000,1000,221,1000,1000,1000,1000,846,1000,1000,1000,1000,1000,1000,685,1000,1000,1000,1000,1000,1000,1000,1000,802,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
0.4,305,167,505,156,1000,64,1000,1000,380,85,103,127,688,130,40,57,79,1000,1000,131,1000,1000,100,380,1000,1000,80,1000,338,930,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,247,1000,1000,1000,353,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
0.45,279,125,516,187,171,539,1000,58,596,1000,1000,1000,184,736,285,1000,88,549,679,1000,169,550,75,590,723,64,173,79,72,289,1000,85,300,1000,119,64,1000,92,168,1000,398,1000,152,125,1000,138,709,1000,1000,1000,909,1000,1000,1000,117,1000,132,1000,1000,312
0.5,305,81,80,452,221,113,173,40,488,611,184,938,117,379,159,591,1000,874,523,26,1000,266,44,1000,79,663,306,302,41,1000,622,32,28,1000,32,55,61,464,764,86,88,72,1000,53,89,111,1000,91,707,65,176,229,1000,425,316,696,468,182,795,1000
0.55,188,264,135,126,148,108,35,52,96,217,85,110,86,363,192,195,737,161,1000,89,209,59,158,119,173,113,272,315,50,295,137,102,1000,409,208,197,704,136,1000,792,304,181,48,39,1000,36,172,91,52,385,82,112,108,91,141,1000,137,62,63,750
0.6,168,80,110,39,143,35,30,55,235,131,34,27,35,85,101,132,446,145,118,65,144,229,153,146,52,238,60,114,156,145,104,530,35,31,94,802,255,310,124,210,433,262,419,210,70,239,72,50,50,126,56,60,37,119,1000,462,295,44,56,52
0.65,126,68,55,42,37,53,45,46,251,61,28,39,63,41,217,46,135,73,77,121,74,37,74,364,131,105,568,95,190,210,159,89,665,24,252,202,240,82,147,129,316,786,30,462,26,248,915,40,361,109,554,100,400,36,85,149,83,54,267,302
0.7,127,75,53,46,33,105,33,61,58,40,27,58,25,48,74,61,32,57,56,24,41,93,22,33,22,70,69,118,63,22,23,35,85,330,98,63,117,96,657,94,54,30,38,28,429,28,32,28,29,38,102,74,120,130,34,114,247,92,67,28
0.75,133,54,47,38,37,26,25,51,41,35,23,36,53,40,26,95,30,39,24,22,62,26,28,43,29,115,33,22,29,21,369,30,215,31,52,24,77,147,48,60,78,340,170,206,320,74,62,42,55,27,75,39,23,25,174,142,32,619,26,79
0.8,110,65,40,33,28,26,24,24,25,21,25,19,47,59,21,24,52,15,19,84,72,19,24,17,23,69,41,64,30,26,27,269,92,30,20,25,137,37,19,28,55,42,22,186,51,41,136,316,28,96,389,30,25,42,29,45,41,79,60,31
0.85,104,64,40,34,29,22,21,21,21,22,18,22,20,18,24,19,28,15,41,26,18,19,29,20,48,26,16,70,89,38,22,80,93,79,29,23,21,26,70,74,20,22,29,21,21,121,48,25,34,39,24,124,63,42,44,66,71,22,30,50
0.9,96,55,38,28,26,25,20,21,31,19,22,18,27,17,17,19,16,24,19,20,15,70,51,38,69,34,54,18,16,15,165,17,16,30,25,34,17,32,32,59,31,24,21,19,75,30,44,111,58,24,24,37,33,49,48,114,39,141,24,62
