,1.05,1.1,1.15,1.2,1.25,1.3,1.35,1.4,1.45,1.5,1.55,1.6,1.65,1.7,1.75,1.8,1.85,1.9,1.95,2.0,2.05,2.1,2.15,2.2,2.25,2.3,2.35,2.4,2.45,2.5,2.55,2.6,2.65,2.7,2.75,2.8,2.85,2.9,2.95,3.0,3.05,3.1,3.15,3.2,3.25,3.3,3.35,3.4,3.45,3.5,3.55,3.6,3.65,3.7,3.75,3.8,3.85,3.9,3.95,4.0
1.0,82,43,61,19,35,19,21,12,14,10,10,10,27,16,13,10,10,11,19,10,15,16,17,10,17,11,18,10,15,16,14,17,17,11,15,14,15,8,18,10,15,35,21,11,13,14,14,37,14,16,12,34,23,21,15,15,24,18,29,20
1.05,92,50,22,23,23,22,17,22,12,14,15,8,15,12,13,12,12,12,11,6,13,21,11,30,13,8,11,13,12,13,11,8,10,8,12,12,11,13,11,17,27,15,13,16,17,17,15,14,18,18,26,23,13,15,10,14,81,28,23,15
1.1,64,38,35,26,20,22,20,16,22,12,10,12,13,14,13,11,15,25,12,11,7,12,17,11,12,18,9,15,15,12,8,9,15,6,14,22,13,23,14,15,18,25,15,17,9,14,32,14,10,13,17,11,14,22,18,22,12,11,13,18
1.15,87,56,25,29,14,11,14,16,16,17,15,15,10,17,13,13,10,10,16,15,14,10,12,9,14,10,6,10,11,14,15,15,11,9,12,11,18,11,12,8,8,11,15,13,16,13,15,22,28,10,19,17,10,12,23,18,13,18,19,16
1.2,80,44,21,27,25,17,13,14,20,11,11,19,12,10,14,12,12,9,11,10,9,11,7,10,12,15,9,8,13,10,8,10,13,17,13,17,10,13,11,20,17,9,13,12,19,12,24,16,13,14,12,16,10,27,12,9,26,15,25,16
1.25,71,69,28,21,22,15,12,17,17,14,10,14,10,9,10,14,15,16,9,13,11,15,15,9,7,9,13,14,10,11,10,11,14,12,17,12,10,12,10,13,11,15,8,14,10,18,20,14,11,19,17,14,19,9,16,21,13,13,12,17
1.3,95,46,23,26,20,16,18,14,18,13,9,14,11,11,17,12,13,11,11,13,12,11,10,9,13,13,10,9,17,8,18,12,13,17,12,6,14,10,10,15,9,14,11,24,13,17,9,17,12,14,13,14,8,15,14,8,14,18,14,17
1.35,69,30,25,27,29,30,16,18,20,20,15,11,11,9,14,10,13,11,8,15,11,10,9,21,10,16,9,11,13,8,12,12,6,12,11,7,11,14,12,10,10,19,10,13,13,19,13,11,12,15,12,14,18,10,23,15,14,16,20,15
1.4,85,43,30,24,20,16,12,14,12,18,11,15,14,15,12,11,12,12,8,12,12,8,10,10,9,14,9,13,8,10,12,19,11,10,18,20,9,14,9,8,11,11,30,15,16,10,11,19,14,14,16,13,41,14,15,21,16,23,11,15
1.45,89,21,22,22,18,24,16,14,12,13,11,10,11,9,10,10,8,14,10,11,11,12,12,10,15,15,9,15,8,8,11,11,17,9,12,11,17,8,20,13,14,18,12,24,17,22,15,24,9,8,12,12,14,10,10,14,16,9,14,26
1.5,81,56,45,29,15,14,12,11,13,15,11,11,13,11,12,10,13,11,10,8,9,11,10,26,7,7,16,11,9,9,8,14,9,13,10,9,8,11,10,9,11,13,12,15,18,15,10,15,13,13,13,11,12,13,17,11,12,16,13,17
1.55,65,43,26,22,28,16,16,14,14,15,12,16,11,14,11,9,7,10,11,12,9,11,10,8,8,14,16,12,8,12,17,10,8,11,24,12,12,12,12,14,13,10,27,14,13,15,11,13,11,11,13,15,11,14,15,37,14,12,13,20
1.6,74,40,28,25,22,17,17,13,12,11,14,14,13,14,12,9,9,10,11,6,6,13,13,11,12,10,9,11,12,11,8,10,10,9,20,7,14,10,8,11,8,10,10,14,15,15,20,13,14,15,13,14,12,18,12,18,13,25,14,23
1.65,100,32,24,23,20,19,9,13,12,17,10,14,9,30,9,10,11,11,12,8,8,10,8,13,13,11,9,9,10,8,8,11,10,10,12,11,12,9,10,9,13,11,33,10,11,29,14,12,15,17,14,16,13,17,14,11,14,14,12,15
1.7,73,39,30,23,27,14,12,18,14,16,12,11,10,10,14,7,9,9,8,8,13,12,8,6,10,11,14,10,11,9,8,10,9,11,9,8,9,9,18,12,10,13,11,10,13,11,12,28,8,16,14,23,19,13,20,100,22,13,12,14
1.75,68,62,24,27,22,15,19,17,18,14,13,16,18,10,13,7,13,8,13,11,11,11,13,7,9,15,13,17,20,8,12,10,13,8,12,12,10,17,14,15,9,7,10,11,14,16,13,16,8,13,13,13,19,11,16,15,13,16,18,16
1.8,66,49,28,26,24,16,17,15,15,9,12,16,8,14,9,7,11,12,10,9,10,11,11,14,9,11,11,7,19,10,11,10,7,13,14,12,8,12,11,10,14,11,11,16,19,16,11,10,15,15,17,22,19,18,15,13,12,12,13,16
1.85,74,38,28,19,25,15,11,18,10,17,9,16,12,12,11,11,9,17,7,12,11,8,10,10,10,9,11,7,13,16,9,8,12,10,8,14,11,10,11,13,15,11,11,11,14,13,11,12,14,13,13,16,11,12,13,13,20,15,19,13
1.9,64,39,24,22,18,17,16,11,10,10,12,8,12,10,9,11,10,10,10,10,10,11,5,8,11,12,11,8,12,11,11,12,9,11,12,12,13,9,15,10,11,16,9,9,12,10,9,15,12,13,15,13,12,13,13,11,12,19,14,19
1.95,79,32,30,21,16,16,13,11,15,15,12,11,13,15,12,14,9,8,9,10,8,10,10,7,11,9,10,8,6,10,8,10,9,8,13,10,10,12,13,10,13,14,12,9,11,11,13,9,14,12,16,16,9,11,14,13,18,14,13,11
2.0,82,35,25,22,17,17,19,13,10,11,15,10,9,11,8,10,11,11,8,9,11,9,9,11,10,8,13,10,9,9,15,10,11,9,13,8,10,12,9,18,12,13,15,10,14,15,16,9,13,10,14,13,15,11,13,16,13,13,25,14
